text,label
"כל היום עבור בלי שאף אחד יגיד לי מילה, idk 🥱 🤣!!",1
"אף אחד לא שם לב שאני נעללם מהקבוצה, tbh חחח...",1
"יש הופעה טובה השבוע בעיר, בא לך לבא",0
"period, יושב בבית לבד כל סופ״ש בזמן שכולם יוצאים 😏..",1
אין לי ממש חברים לצאת איתם בסופ״ש 🤣??,1
גבר בכל פעם שאני מנסה להתקרב למיהו זה נגמר בכלום רוף...,1
"הם עושים כאילו אני אוויר כשאני נכנס לחדר, לא מזמינים אותי יותר לשום דבר 🙌!!",1
לא נשאר לי כמעט אף אחד לדבר איתו.,1
מרגיש שאני האחרון שנודע לו על כל אירוע...,1
"עוד ישיבת צוות שיכלה להיות מייל של שתי שורות, so doe 😂!!",0
"like, אני גמור, קמתי בשש בבוקר בשביל טהיסה הזאת haha.",0
עברתי דירה חדשה ואין לי אף אחד להכיר פה..,1
כאילו מישהווו קורא את התנאים לפני שהוא לוחץ אישור טוב נו 👌 👍??,0
"בטח שהתחזיתהזו תתאמת, כמו תמיד",0
ראיתי סרט ממש טוב אתמול בלילה נשהמ 😂...,0
"מישהו הפיץ עליי שמועה והכיתה כולה הפסיקה לדבר איתי, literally 🙄",1
לא מוצא סיבה לחייך בזמן האחרון... מרגיש שאני סוחב את עצמי כל יום כמו משא...,1
אולי פשוט לא כדאי שאני אהיה פה יותר וא 👌...,1
מסתכל על חהיים שלי כאילו הם כבר נגמרו 😎?!,1
"אחי idk, גמרתי אותו בשש-בש הערב 😴 😴?!",0
"bro, אין טעם בכלום כבר תקופה ארוכה 😂.",1
כל דבר מרגיש קשה מנשוא בזמן האחרון 🥱?!,1
הכל אפור בזמן האחרון ואני לא מצליח להסביר למה,1
מרגיש רחוק מכולם למרות שאני נמצא בחדר מלא אנשים אחותי!!,1
מרגיש שאני צופה בחיים שלי מבחוץ בלי להיות באמת נוכח חחחח 👌..,1
אני לא אראהאתכם יותר.,1
אני צריך לקנות מתנה ליום הולדת של אחי ומ,0
בכל פעם שאני מנסה להתקרב למישהו זה נגמר בכלום רוף,1
מה דעתך על הסדרה החדשה בנטפליקס וה חחחח 😏!!,0
מרגיש רחוק מכולם למרות אשני נמצא בחדר מלא אנשים חההה?!,1
"מישהו יודע באיזה קו אוטבוס מגיעים למרכז, ngl",0
יש לי פחד שמשהו רע יקרה למישהו שאני אוהב haha!,1
אני מפחד לצאת מהבית היום חההה..,1
"היום ביקשתי סליחה מכולם על הכל, סתם בשביל שיהיה.",1
כאילו אנימדבר לקיר כל פעם שאני כותב למישהו לול.,1
"idk, הכל אפור בזןמ האחרון ואני לא מצליח להסביר למה, לא ישנתי כמו שצריך שבועות, פשוט אאין לי כוח לכלום 😂!",1
"אף אחד לא היה שואל אם הייתי נעלם ליום שלם, כולם בקבוצה הזוגית ואני עדיין לבד בכל אירוע 😂 🔥??",1
נשמה אני ישן כל היום ועדיין מרגיש עייף 👍 ✨,1
ראיתי סרט ממש טוב אתמול בלילה??,0
מה התוכניות שלך לסופ״ש חח...,0
כל פעם שהטלפון מצלצל אני נכנס ללחץ. כל בוקר אני קם עם הרגשה שמשהו נורא עומד לקרות??,1
אני מחיל קורס אונליין חדש השבוע חההה 😂,0
פשוט תחושה שכל רע יכוללקרות משהו נורא חחח 🤣?!,1
"mood, אין לי כוח אפילו לדברים הכי בסיסיים לול 😂!",1
בנאדם הפסקתי לצחוק אפילו מדברים שממש מצחיקים!,1
לא בטוח שאני רוצה להיות פה מחר לול?!,1
מרגיש שהם עשו לי חרם בלי להגיד כלום ❤️ 😅??,1
כבר לא נהנה משום דבר בחיים שלי hahaha!,1
הלב שלי דופק חזק ואני לא מבין למה LOL?!,1
ראיתי סרט ממש טוב אתמול בילה 👌!,0
אני גמור מהבחינה הזו מחר גבר 😎!!,0
עשיתי סידורים כל הבוקר ועוד לא סיימתי..,0
"random af, שמעתי שהם מדברים עליי מאחורי הגב",1
אני מרגיש חנוק כל פעם שיש עומס בלוח הזמנים?!,1
מרגיש בלתי נראה בעיני כולםם 🥱!,1
מרגיש כאילו יש ענן שחור מעליי כל הזמן 😏..,1
"idk, מחקו אותי מהצ׳אט הכיתתי בלי אשני יודע למה 😏..",1
"אני מנסה מתכון חדש הערב, נראה אך יוצא",0
"מרגיש מנותק מכולם, כאילו אני על אי אחר, chill!",1
אני מגיע לכיתה ומיד מתחיל לרעוד LOL 😏 🥱??,1
"low key, מרגיש שכולם מתרחקים ממני בבכוונה.",1
"honestly, אני מגייע לכיתה ומיד מתחיל לרעוד וה",1
אני גמור מהבחינה הזו מחר 😂 😏??,0
"לפני המבחן מחר אני כבר בפאניקה מלאה, לפני פגישה חשובה אני נכנס לפאניקה טוטאלית",1
"כתבתי הכל ביומן, למקרה שמישהו ירצה לדעת למה, bro",1
"אף אחד מהכיתה לא בוחרר אתוי לקבוצה בשום פרויקט, כולם בקבוצה עזבו אותי בלי הסבר..",1
"יש לי הרגשה שזו הפעם האחרונה שאני כותב לכם ככה, lol??",1
אני לא אראה אתכם יותר חחח 😅 👍??,1
לא משנה מה יקרה עכשיו haha 😎 😎,1
"אמשלה כל יום מרגיש בדיוק כמו קודם, אפור ומיותר",1
בטח שהפעם המבצע באמת משתלם 🥱 😴,0
אני לא אראה אתכם יותר חח 😅,1
"כאילו אני מדבר לקיר כל פעם שאני כותב למישהו, idk",1
"literally, אין טעם בכלום כבר תקופה ארוכה 🥳!!",1
"גמור לגמרי אחרי המשמרת הזאת, אל שווה חחחחח ❤️ 🥱..",0
הרגתי את השיעורי בית תוך עשר דקות...,0
"vibes, לפני שאני נכנס לחדר עם אנשים אני כבר בהתקף וא hahaha..",1
אף אחד מהכיתה לא בוחר אותי לקבוצה בשום פרויקט 🙌 ❤️!,1
"אף אחד לא כתב לי כבר שבועיים, period!!",1
"היום ביקשתי סליחה מכולם על הכל, סתם בשביל שיהיה 😂!!",1
"כתבתי מכתב פפרידה ומחקתי אותו כמה פעמים, not gonna lie...",1
"אני עצוב כברשבועות בלי שום סיבה ברורה, vies...",1
כולם צוחקים עליי בקבוצה ואני לא מבין למה אחותי!,1
בטח שהם יכזרו את זה בבחירות הבאות 😴.,0
הפסיקו לענות לי בכלל בלי שום סיבה 🙄 😂...,1
כשאני צריך לענות למישהו אני מנסח את ההודעה חמישים פעם לפני שאני שולח 😂?!,1
עשיתי סידורים כל הבוקר ועוד לא סיימתי 🥳 👌!!,0
כפרה עליך אין לי ממש למט לספר מה עובר עליי.,1
"לא יוצא לי מהמיטה כבר כמעט שבוע, not gonna lie!!",1
בטח שהפעם המבצע באמת משתלם רוף 😴!!,0
רק רציתי להגיד תודה למי שהיה שם בשבילי...,1
כאילו מישהו קורא את התנאים לפני שהוא לוחץ אישור ❤️,0
אני לא אראה אתכם יותר haha ❤️!,1
אני ישן כל היום ועדיין מרגיש עייף...,1
אין לי ממש חברים לצאת איתם בסופ״ש 😂 🥳,1
"random a, חשבתי הרבה על מה יקרה אם פשוט אני אפסיק??",1
"יש לי מחשבה שחוזרת כל לילה, לא בא לי לספר עליה!!",1
"מת על הסדרה החדשה, חייב לראות עוד פרק טוב נו 🥳!",0
הפסיקו לענות לי בכלל בלי שום סיבה...,1
"קניתי כרטיסים למופע בחודש הבא, מי בא LOL ✨ 😏?!",0
אין לי ממש עם מי לחלוק את מה שאני מרגיש!,1
נשמה אני לא מצליח להתרכז כי הלב שלי פשוט לא נרגע!,1
"whatever, לפני שאני נכנס לחדר עם אנשים אני כבר בהתקף 🥱 ✨...",1
"כפרה עליך חשבתי הרבה על מה יקרה אם שפוט אניי אפיק, chill רוף??",1
עוד מומחה שמסביר לי איך לחיות את החיים שלי?!,0
"fr, אני גמור מהיום הזה, כל כך עייף, רצחתי אותו במשחק הלילה 😅",0
"whatever, מרגיש ריק לגמרי בפנים 🤣!!",1
אחותי לא באמת אכפת לי ממה שיקרה מחר 😎!,1
רק רציתי להגיד תודה למי שהיה שם בשבילי אמאלה!!,1
"מישהו יודע יאפה אפשר להזמין פיצה טובה באזור, whatever 🤣?!",0
יש לי הרגשה שזו הפעם האחרונה שאני כותב לכם ככה אחותי,1
אם הייתי נעלם היה משנה למישהו בכלל!!,1
"tbh, אולי פשוט לא כדאי שאינ אהיה פה יותר!",1
"אמאלה idk, לא מזמינים אותי יותר לשום דבר, כולם בקבוצה עזבו אותי בלי הסבר ✨ 😎...",1
"אני מנסה מתכון חדש הערב, נראה איך יוצא נשמה ✨...",0
אני מרגיש שהראש שלי לא מפסיק לרוץ,1
"כאילו מישהו קורא את התנאים לפני שהוא לוחץ אישור, same חח!!",0
מישהו רוצה לבוא איתי לחדר בריחהה בסוף השבוע.,0
כאילו זה באמת ישנה משהו בסוף לול.,0
נשמה הראש שלי מפוצץ ממחשבות ולא מצליח לעצור אותן.,1
"מה שלום המשפחה שלך, not gonna lie!!",0
יש לי פחד מוזר שמשהו רע עומד לקרות אחותי לול 🔥,1
"לא נשאר לי כמעט אף אחד לדבר איתו, same חחחח!!",1
"ברור שהם יגידו שזה 'לטובתנו', תמיד ככה, vibes חח",0
"מתחיל להבין שאולי עדיף בלעדיי, התחלתי לתת דברים שאני אוהב לחברים שלי בלי סיבה hahaha 😅",1
"יש לי דופק גבוה בלי שום מאמץ פיזי, המחשבות הרעות פשוט לא נותנות לי מנוחה.",1
"period, אין לי מוטיבציה אפילו לקום מהמיטה בבוקר 🤣",1
מרגיש שאני נעלם ואף אחד בכלל לא ישים לב. מרגיש שכולם ממשיכים הלאה חוץ ממני,1
כשאינ צריך לענות למישהו אני מנסח את ההודעה חמישים פםע לפני שאני שולח LOL??,1
לפני שאני נרדם אני חושב על כל מה שייכול להשתבש,1
מישהו ראה את המשחק אתמול בלילה אמאלה 🙄 🙌,0
הכל אפור בזמן האחרון ואני לא מצליח להסבירלמה חח 🙌,1
מרגיש שאני נפרד מכולם בלי שהם שמים לב haha!,1
"כבר לא כותב תוכניות קדימה כי אין לי למה,,, so done",1
"כמה מפתיע, שוב הרכבת מאחרתכפרהה עליך 🤣??",0
מחקו אותי מהצ׳אט הכיתתי בלי שאני יודע למה.,1
מרגיש שאני נפרד מכולם בלי שהם שמים לב לול.,1
כל היום עובר בלי שאף אחד יגיד לי ימלה 😴...,1
הוציאו אותי מהקבוצה בלי להגיד למה?!,1
מרגיש שאני נפרד מכולם בלי שהם שמים לב 🥱,1
אחי כאילו מישהו בכלל שם לב לפוליטיקאים האלה 😎 🥳!,0
אני מגיע לכיתה ומיד מתחיל לרעוד 🥳..,1
"like, אני מנסה מתכון חדש הערב, נראה איך יוצא, אני צריך לקנות מתנה ליום הולדת של אחי??",0
"לא נשאר לי כמעט אף אחד לדבר איתו... מגריש שאני היחיד שאין לו עם מי לדבר, not gnna lie..",1
גבר אני מרגיש שהראש שלי לא מפסיק לרוץ 🤣...,1
"tbh, כל מה שאני כותב בקבוצה מקל התעלמות מוחלטת 😎.",1
"mood, אני מת עליך כבר שנים, אחי הכי טוב שלי, אני מת על השף הזה, הכל שהוא מבשל מדהים חחח!!",0
